episode,step,pos_x,pos_y,reward,u_internal
21,31,3,2,-0.29999999999999993,0.0
21,32,4,2,-0.19999999999999996,0.0
21,33,4,3,-0.09999999999999998,0.0
21,34,4,2,-0.19999999999999996,19.010496139526367
21,35,5,2,-0.29999999999999993,0.0
21,36,6,2,-0.3999999999999999,0.0
21,37,5,2,-0.29999999999999993,0.0
21,38,5,1,-0.3999999999999999,0.0
21,39,6,1,-0.5,18.304162979125977
22,0,0,1,-0.7,0.0
22,1,0,0,-0.8,0.0
22,2,1,0,-0.7,0.0
22,3,1,0,-0.7,0.0
22,4,0,0,-0.8,0.0
22,5,0,0,-0.8,0.0
22,6,0,0,-0.8,0.0
22,7,0,0,-0.8,0.0
22,8,0,1,-0.7,0.0
22,9,0,1,-0.7,0.0
22,10,0,1,-0.7,0.0
22,11,0,0,-0.8,0.0
22,12,0,1,-0.7,0.0
22,13,1,1,-0.6,18.544357299804688
22,14,1,2,-0.5,0.0
22,15,1,1,-0.6,0.0
22,16,0,1,-0.7,0.0
22,17,0,2,-0.6,0.0
22,18,1,2,-0.5,0.0
22,19,0,2,-0.6,0.0
22,20,0,2,-0.6,0.0
22,21,0,3,-0.5,0.0
22,22,0,3,-0.5,0.0
22,23,0,3,-0.5,0.0
22,24,0,3,-0.5,0.0
22,25,0,3,-0.5,0.0
22,26,1,3,-0.3999999999999999,0.0
22,27,1,2,-0.5,0.0
22,28,0,2,-0.6,0.0
22,29,0,2,-0.6,0.0
22,30,0,1,-0.7,0.0
22,31,0,0,-0.8,0.0
22,32,0,0,-0.8,0.0
22,33,1,0,-0.7,0.0
22,34,2,0,-0.6,0.0
22,35,1,0,-0.7,0.0
22,36,2,0,-0.6,0.0
22,37,2,1,-0.5,0.0
22,38,1,1,-0.6,0.0
22,39,1,2,-0.5,0.0
23,0,0,1,-0.7,0.0
23,1,1,1,-0.6,0.0
23,2,2,1,-0.5,0.0
23,3,2,0,-0.6,18.734294891357422
23,4,2,1,-0.5,0.0
23,5,3,1,-0.3999999999999999,0.0
23,6,4,1,-0.29999999999999993,0.0
23,7,3,1,-0.3999999999999999,0.0
23,8,3,0,-0.5,0.0
23,9,3,1,-0.3999999999999999,0.0
23,10,3,2,-0.29999999999999993,0.0
23,11,3,3,-0.19999999999999996,0.0
23,12,3,2,-0.29999999999999993,19.16713523864746
23,13,3,1,-0.3999999999999999,0.0
23,14,2,1,-0.5,0.0
23,15,2,0,-0.6,18.616344451904297
23,16,2,1,-0.5,0.0
23,17,2,0,-0.6,0.0
23,18,2,0,-0.6,18.27176856994629
23,19,1,0,-0.7,0.0
23,20,1,0,-0.7,0.0
23,21,0,0,-0.8,0.0
23,22,0,1,-0.7,0.0
23,23,0,2,-0.6,0.0
23,24,1,2,-0.5,0.0
23,25,1,1,-0.6,18.74734115600586
23,26,1,0,-0.7,0.0
23,27,0,0,-0.8,0.0
23,28,1,0,-0.7,0.0
23,29,0,0,-0.8,0.0
23,30,1,0,-0.7,0.0
23,31,1,0,-0.7,0.0
23,32,0,0,-0.8,0.0
23,33,1,0,-0.7,0.0
23,34,1,0,-0.7,18.58854866027832
23,35,2,0,-0.6,0.0
23,36,1,0,-0.7,0.0
23,37,2,0,-0.6,0.0
23,38,3,0,-0.5,0.0
23,39,2,0,-0.6,0.0
24,0,1,0,-0.7,0.0
24,1,1,0,-0.7,0.0
24,2,1,1,-0.6,0.0
24,3,1,0,-0.7,0.0
24,4,1,0,-0.7,19.002437591552734
24,5,2,0,-0.6,0.0
24,6,3,0,-0.5,0.0
24,7,3,1,-0.3999999999999999,0.0
24,8,3,0,-0.5,0.0
24,9,3,1,-0.3999999999999999,0.0
24,10,4,1,-0.29999999999999993,0.0
24,11,5,1,-0.3999999999999999,0.0
24,12,5,2,-0.29999999999999993,0.0
24,13,4,2,-0.19999999999999996,0.0
24,14,4,1,-0.29999999999999993,0.0
24,15,5,1,-0.3999999999999999,19.291606903076172
24,16,6,1,-0.5,0.0
24,17,7,1,-0.6,0.0
24,18,8,1,-0.7,0.0
24,19,9,1,-0.8,18.97262191772461
24,20,8,1,-0.7,0.0
24,21,9,1,-0.8,19.04167366027832
24,22,9,1,-0.8,0.0
24,23,8,1,-0.7,0.0
24,24,9,1,-0.8,0.0
24,25,9,0,-0.9,0.0
24,26,9,1,-0.8,0.0
24,27,9,1,-0.8,0.0
24,28,9,2,-0.7,0.0
24,29,9,1,-0.8,0.0
24,30,9,0,-0.9,0.0
24,31,9,0,-0.9,0.0
24,32,9,0,-0.9,0.0
24,33,9,0,-0.9,0.0
24,34,9,1,-0.8,0.0
24,35,9,0,-0.9,0.0
24,36,8,0,-0.8,0.0
24,37,8,1,-0.7,0.0
24,38,8,2,-0.6,0.0
24,39,7,2,-0.5,0.0
25,0,0,1,-0.7,0.0
25,1,0,2,-0.6,0.0
25,2,0,2,-0.6,0.0
25,3,0,1,-0.7,0.0
25,4,0,0,-0.8,0.0
25,5,1,0,-0.7,0.0
25,6,0,0,-0.8,20.594396591186523
25,7,0,1,-0.7,0.0
25,8,0,2,-0.6,0.0
25,9,0,2,-0.6,0.0
25,10,0,3,-0.5,0.0
25,11,0,2,-0.6,0.0
25,12,0,1,-0.7,0.0
25,13,1,1,-0.6,0.0
25,14,0,1,-0.7,0.0
25,15,0,0,-0.8,20.88394546508789
25,16,1,0,-0.7,0.0
25,17,2,0,-0.6,0.0
25,18,3,0,-0.5,0.0
25,19,3,1,-0.3999999999999999,0.0
25,20,2,1,-0.5,0.0
25,21,1,1,-0.6,0.0
25,22,1,0,-0.7,0.0
25,23,2,0,-0.6,0.0
25,24,3,0,-0.5,0.0
25,25,3,0,-0.5,20.690048217773438
25,26,2,0,-0.6,0.0
25,27,2,1,-0.5,0.0
25,28,2,0,-0.6,0.0
25,29,2,0,-0.6,20.457836151123047
25,30,3,0,-0.5,0.0
25,31,4,0,-0.3999999999999999,0.0
25,32,3,0,-0.5,0.0
25,33,4,0,-0.3999999999999999,0.0
25,34,4,0,-0.3999999999999999,0.0
25,35,4,1,-0.29999999999999993,0.0
25,36,5,1,-0.3999999999999999,0.0
25,37,4,1,-0.29999999999999993,20.624526977539062
25,38,5,1,-0.3999999999999999,0.0
25,39,6,1,-0.5,0.0
26,0,0,0,-0.8,0.0
26,1,0,0,-0.8,0.0
26,2,0,1,-0.7,0.0
26,3,0,2,-0.6,0.0
26,4,0,1,-0.7,0.0
26,5,0,1,-0.7,0.0
26,6,0,1,-0.7,0.0
26,7,1,1,-0.6,0.0
26,8,2,1,-0.5,0.0
26,9,3,1,-0.3999999999999999,0.0
26,10,3,0,-0.5,0.0
26,11,4,0,-0.3999999999999999,0.0
26,12,4,0,-0.3999999999999999,0.0
26,13,3,0,-0.5,0.0
26,14,3,0,-0.5,0.0
26,15,3,0,-0.5,0.0
26,16,2,0,-0.6,19.8200626373291
26,17,3,0,-0.5,0.0
26,18,4,0,-0.3999999999999999,0.0
26,19,3,0,-0.5,0.0
26,20,3,0,-0.5,0.0
26,21,3,0,-0.5,0.0
26,22,2,0,-0.6,0.0
26,23,2,1,-0.5,0.0
26,24,3,1,-0.3999999999999999,0.0
26,25,3,2,-0.29999999999999993,0.0
26,26,3,3,-0.19999999999999996,0.0
26,27,3,2,-0.29999999999999993,0.0
26,28,4,2,-0.19999999999999996,0.0
26,29,4,3,-0.09999999999999998,0.0
26,30,4,4,100.0,0.0
27,0,1,0,-0.7,0.0
27,1,2,0,-0.6,0.0
27,2,3,0,-0.5,0.0
27,3,3,0,-0.5,19.315710067749023
27,4,3,0,-0.5,19.283266067504883
27,5,3,0,-0.5,0.0
27,6,3,1,-0.3999999999999999,19.23906898498535
27,7,3,2,-0.29999999999999993,0.0
27,8,2,2,-0.3999999999999999,0.0
27,9,3,2,-0.29999999999999993,0.0
27,10,3,3,-0.19999999999999996,19.576414108276367
27,11,4,3,-0.09999999999999998,0.0
27,12,3,3,-0.19999999999999996,0.0
27,13,2,3,-0.29999999999999993,0.0
27,14,3,3,-0.19999999999999996,0.0
27,15,2,3,-0.29999999999999993,0.0
27,16,1,3,-0.3999999999999999,0.0
27,17,1,4,-0.29999999999999993,0.0
27,18,0,4,-0.3999999999999999,0.0
27,19,1,4,-0.29999999999999993,19.435773849487305
27,20,2,4,-0.19999999999999996,0.0
27,21,2,3,-0.29999999999999993,0.0
27,22,2,2,-0.3999999999999999,0.0
27,23,2,3,-0.29999999999999993,0.0
27,24,2,4,-0.19999999999999996,0.0
27,25,1,4,-0.29999999999999993,0.0
27,26,2,4,-0.19999999999999996,0.0
27,27,1,4,-0.29999999999999993,18.80247688293457
27,28,1,3,-0.3999999999999999,0.0
27,29,2,3,-0.29999999999999993,0.0
27,30,1,3,-0.3999999999999999,18.40772819519043
27,31,1,2,-0.5,0.0
27,32,0,2,-0.6,0.0
27,33,0,2,-0.6,0.0
27,34,0,2,-0.6,0.0
27,35,0,3,-0.5,0.0
27,36,0,3,-0.5,0.0
27,37,0,4,-0.3999999999999999,0.0
27,38,0,5,-0.5,0.0
27,39,0,4,-0.3999999999999999,0.0
28,0,1,0,-0.7,0.0
28,1,0,0,-0.8,0.0
28,2,1,0,-0.7,0.0
28,3,2,0,-0.6,0.0
28,4,2,0,-0.6,0.0
28,5,1,0,-0.7,0.0
28,6,1,1,-0.6,0.0
28,7,0,1,-0.7,0.0
28,8,1,1,-0.6,0.0
28,9,2,1,-0.5,0.0
28,10,1,1,-0.6,0.0
28,11,1,2,-0.5,0.0
28,12,2,2,-0.3999999999999999,0.0
28,13,3,2,-0.29999999999999993,0.0
28,14,2,2,-0.3999999999999999,0.0
28,15,3,2,-0.29999999999999993,0.0
28,16,3,1,-0.3999999999999999,0.0
28,17,2,1,-0.5,0.0
28,18,2,0,-0.6,0.0
28,19,2,0,-0.6,17.569189071655273
28,20,2,0,-0.6,17.570344924926758
28,21,1,0,-0.7,0.0
28,22,1,1,-0.6,0.0
28,23,0,1,-0.7,0.0
28,24,0,1,-0.7,0.0
28,25,0,0,-0.8,0.0
28,26,1,0,-0.7,0.0
28,27,0,0,-0.8,0.0
28,28,0,0,-0.8,0.0
28,29,1,0,-0.7,17.875715255737305
28,30,2,0,-0.6,0.0
28,31,2,0,-0.6,0.0
28,32,3,0,-0.5,0.0
28,33,2,0,-0.6,0.0
28,34,3,0,-0.5,0.0
28,35,4,0,-0.3999999999999999,0.0
28,36,4,1,-0.29999999999999993,0.0
28,37,4,0,-0.3999999999999999,0.0
28,38,4,0,-0.3999999999999999,0.0
28,39,4,0,-0.3999999999999999,0.0
29,0,1,0,-0.7,0.0
29,1,1,1,-0.6,0.0
29,2,1,2,-0.5,18.30803871154785
29,3,0,2,-0.6,0.0
29,4,0,2,-0.6,0.0
29,5,0,2,-0.6,0.0
29,6,0,2,-0.6,0.0
29,7,0,2,-0.6,0.0
29,8,0,1,-0.7,0.0
29,9,0,1,-0.7,0.0
29,10,0,0,-0.8,18.397159576416016
29,11,0,1,-0.7,0.0
29,12,1,1,-0.6,0.0
29,13,1,0,-0.7,18.427461624145508
29,14,2,0,-0.6,0.0
29,15,2,1,-0.5,0.0
29,16,3,1,-0.3999999999999999,0.0
29,17,2,1,-0.5,0.0
29,18,1,1,-0.6,0.0
29,19,0,1,-0.7,0.0
29,20,0,2,-0.6,0.0
29,21,0,2,-0.6,0.0
29,22,0,3,-0.5,0.0
29,23,0,4,-0.3999999999999999,0.0
29,24,1,4,-0.29999999999999993,0.0
29,25,1,3,-0.3999999999999999,0.0
29,26,2,3,-0.29999999999999993,0.0
29,27,1,3,-0.3999999999999999,0.0
29,28,0,3,-0.5,0.0
29,29,1,3,-0.3999999999999999,18.655000686645508
29,30,0,3,-0.5,0.0
29,31,1,3,-0.3999999999999999,18.590007781982422
29,32,2,3,-0.29999999999999993,0.0
29,33,2,2,-0.3999999999999999,0.0
29,34,1,2,-0.5,0.0
29,35,1,1,-0.6,0.0
29,36,2,1,-0.5,0.0
29,37,2,2,-0.3999999999999999,0.0
29,38,1,2,-0.5,0.0
29,39,1,3,-0.3999999999999999,0.0
30,0,0,1,-0.7,0.0
30,1,0,1,-0.7,0.0
30,2,0,1,-0.7,0.0
30,3,0,1,-0.7,0.0
30,4,1,1,-0.6,0.0
30,5,2,1,-0.5,0.0
30,6,1,1,-0.6,0.0
30,7,2,1,-0.5,0.0
30,8,2,0,-0.6,0.0
30,9,3,0,-0.5,0.0
30,10,3,1,-0.3999999999999999,0.0
30,11,3,0,-0.5,0.0
30,12,2,0,-0.6,17.536176681518555
30,13,3,0,-0.5,0.0
30,14,4,0,-0.3999999999999999,0.0
30,15,4,1,-0.29999999999999993,0.0
30,16,3,1,-0.3999999999999999,17.497066497802734
30,17,3,2,-0.29999999999999993,0.0
30,18,4,2,-0.19999999999999996,0.0
30,19,4,3,-0.09999999999999998,17.46996307373047
30,20,3,3,-0.19999999999999996,0.0
30,21,2,3,-0.29999999999999993,0.0
30,22,2,4,-0.19999999999999996,17.44708824157715
30,23,2,5,-0.29999999999999993,0.0
30,24,2,6,-0.3999999999999999,0.0
30,25,2,7,-0.5,17.351795196533203
30,26,2,6,-0.3999999999999999,0.0
30,27,2,5,-0.29999999999999993,0.0
30,28,3,5,-0.19999999999999996,0.0
30,29,2,5,-0.29999999999999993,0.0
30,30,2,6,-0.3999999999999999,17.087291717529297
30,31,2,7,-0.5,17.037561416625977
30,32,2,8,-0.6,17.004291534423828
30,33,1,8,-0.7,0.0
30,34,2,8,-0.6,0.0
30,35,2,7,-0.5,0.0
30,36,2,6,-0.3999999999999999,0.0
30,37,3,6,-0.29999999999999993,0.0
30,38,3,5,-0.19999999999999996,0.0
30,39,2,5,-0.29999999999999993,0.0
31,0,1,0,-0.7,0.0
31,1,0,0,-0.8,16.935739517211914
31,2,0,0,-0.8,0.0
31,3,0,0,-0.8,17.009843826293945
31,4,0,0,-0.8,0.0
31,5,0,0,-0.8,0.0
31,6,1,0,-0.7,0.0
31,7,2,0,-0.6,17.066692352294922
31,8,2,1,-0.5,17.04813575744629
31,9,3,1,-0.3999999999999999,0.0
31,10,2,1,-0.5,0.0
31,11,2,2,-0.3999999999999999,0.0
31,12,2,1,-0.5,0.0
31,13,3,1,-0.3999999999999999,0.0
31,14,2,1,-0.5,0.0
31,15,2,2,-0.3999999999999999,0.0
31,16,2,1,-0.5,0.0
31,17,3,1,-0.3999999999999999,0.0
31,18,3,0,-0.5,0.0
31,19,2,0,-0.6,0.0
31,20,3,0,-0.5,0.0
31,21,2,0,-0.6,0.0
31,22,2,0,-0.6,0.0
31,23,2,1,-0.5,0.0
31,24,3,1,-0.3999999999999999,0.0
31,25,3,0,-0.5,0.0
31,26,3,0,-0.5,0.0
31,27,3,1,-0.3999999999999999,0.0
31,28,4,1,-0.29999999999999993,0.0
31,29,5,1,-0.3999999999999999,0.0
31,30,6,1,-0.5,17.375019073486328
31,31,7,1,-0.6,0.0
31,32,8,1,-0.7,17.273801803588867
31,33,7,1,-0.6,0.0
31,34,8,1,-0.7,17.317073822021484
31,35,9,1,-0.8,17.300188064575195
31,36,9,2,-0.7,0.0
31,37,8,2,-0.6,0.0
31,38,7,2,-0.5,0.0
31,39,7,1,-0.6,0.0
32,0,0,0,-0.8,0.0
32,1,0,1,-0.7,0.0
32,2,1,1,-0.6,0.0
32,3,1,2,-0.5,0.0
32,4,1,1,-0.6,0.0
32,5,1,0,-0.7,18.009855270385742
32,6,1,0,-0.7,18.0557918548584
32,7,1,0,-0.7,18.105894088745117
32,8,1,1,-0.6,0.0
32,9,0,1,-0.7,0.0
32,10,0,1,-0.7,0.0
32,11,0,1,-0.7,0.0
32,12,0,1,-0.7,0.0
32,13,0,2,-0.6,18.507312774658203
32,14,0,1,-0.7,0.0
32,15,1,1,-0.6,0.0
32,16,1,0,-0.7,0.0
32,17,1,0,-0.7,0.0
32,18,1,0,-0.7,0.0
32,19,0,0,-0.8,0.0
32,20,0,1,-0.7,0.0
32,21,1,1,-0.6,0.0
32,22,2,1,-0.5,0.0
32,23,2,0,-0.6,0.0
32,24,1,0,-0.7,0.0
32,25,2,0,-0.6,0.0
32,26,2,0,-0.6,0.0
32,27,1,0,-0.7,0.0
32,28,1,1,-0.6,0.0
32,29,0,1,-0.7,0.0
32,30,0,2,-0.6,0.0
32,31,1,2,-0.5,0.0
32,32,0,2,-0.6,0.0
32,33,0,3,-0.5,0.0
32,34,0,2,-0.6,19.566373825073242
32,35,1,2,-0.5,0.0
32,36,1,1,-0.6,19.614280700683594
32,37,2,1,-0.5,0.0
32,38,1,1,-0.6,0.0
32,39,1,2,-0.5,0.0
33,0,1,0,-0.7,19.71549415588379
33,1,2,0,-0.6,0.0
33,2,2,0,-0.6,0.0
33,3,1,0,-0.7,0.0
33,4,1,0,-0.7,0.0
33,5,1,0,-0.7,0.0
33,6,1,0,-0.7,0.0
33,7,2,0,-0.6,0.0
33,8,3,0,-0.5,0.0
33,9,3,0,-0.5,0.0
33,10,3,1,-0.3999999999999999,20.21797752380371
33,11,4,1,-0.29999999999999993,0.0
33,12,4,0,-0.3999999999999999,0.0
33,13,4,1,-0.29999999999999993,0.0
33,14,5,1,-0.3999999999999999,0.0
33,15,4,1,-0.29999999999999993,0.0
33,16,4,2,-0.19999999999999996,20.22308349609375
33,17,5,2,-0.29999999999999993,0.0
33,18,6,2,-0.3999999999999999,0.0
33,19,6,1,-0.5,0.0
33,20,6,0,-0.6,0.0
33,21,7,0,-0.7,0.0
33,22,7,0,-0.7,0.0
33,23,7,0,-0.7,0.0
33,24,6,0,-0.6,0.0
33,25,6,0,-0.6,0.0
33,26,6,1,-0.5,19.543289184570312
33,27,6,2,-0.3999999999999999,0.0
33,28,7,2,-0.5,0.0
33,29,7,1,-0.6,0.0
33,30,8,1,-0.7,0.0
33,31,8,2,-0.6,0.0
33,32,8,3,-0.5,0.0
33,33,8,4,-0.3999999999999999,0.0
33,34,7,4,-0.29999999999999993,0.0
33,35,7,3,-0.3999999999999999,19.172563552856445
33,36,7,2,-0.5,0.0
33,37,7,3,-0.3999999999999999,0.0
33,38,7,2,-0.5,0.0
33,39,6,2,-0.3999999999999999,0.0
34,0,0,0,-0.8,0.0
34,1,0,0,-0.8,0.0
34,2,0,1,-0.7,0.0
34,3,0,2,-0.6,0.0
34,4,0,1,-0.7,0.0
34,5,0,1,-0.7,0.0
34,6,1,1,-0.6,0.0
34,7,2,1,-0.5,0.0
34,8,2,2,-0.3999999999999999,0.0
34,9,1,2,-0.5,0.0
34,10,1,3,-0.3999999999999999,0.0
34,11,1,4,-0.29999999999999993,0.0
34,12,1,5,-0.3999999999999999,0.0
34,13,1,6,-0.5,0.0
34,14,2,6,-0.3999999999999999,0.0
34,15,3,6,-0.29999999999999993,19.4197998046875
34,16,3,7,-0.3999999999999999,0.0
34,17,3,6,-0.29999999999999993,0.0
34,18,4,6,-0.19999999999999996,0.0
34,19,4,5,-0.09999999999999998,0.0
34,20,5,5,-0.19999999999999996,0.0
34,21,4,5,-0.09999999999999998,0.0
34,22,4,4,100.0,0.0
35,0,0,0,-0.8,0.0
35,1,0,0,-0.8,0.0
35,2,0,0,-0.8,0.0
35,3,0,0,-0.8,0.0
35,4,0,0,-0.8,0.0
35,5,1,0,-0.7,0.0
35,6,1,0,-0.7,0.0
35,7,1,0,-0.7,0.0
35,8,2,0,-0.6,18.71629524230957
35,9,3,0,-0.5,18.584196090698242
35,10,2,0,-0.6,0.0
35,11,2,1,-0.5,0.0
35,12,2,0,-0.6,0.0
35,13,2,1,-0.5,0.0
35,14,3,1,-0.3999999999999999,18.357627868652344
35,15,4,1,-0.29999999999999993,0.0
35,16,4,2,-0.19999999999999996,0.0
35,17,5,2,-0.29999999999999993,0.0
35,18,5,1,-0.3999999999999999,0.0
35,19,4,1,-0.29999999999999993,0.0
35,20,3,1,-0.3999999999999999,0.0
35,21,4,1,-0.29999999999999993,0.0
35,22,5,1,-0.3999999999999999,0.0
35,23,4,1,-0.29999999999999993,0.0
35,24,4,2,-0.19999999999999996,0.0
35,25,5,2,-0.29999999999999993,0.0
35,26,5,1,-0.3999999999999999,0.0
35,27,6,1,-0.5,17.122556686401367
35,28,5,1,-0.3999999999999999,0.0
35,29,5,2,-0.29999999999999993,0.0
35,30,5,1,-0.3999999999999999,0.0
35,31,4,1,-0.29999999999999993,0.0
35,32,4,0,-0.3999999999999999,0.0
35,33,5,0,-0.5,0.0
35,34,4,0,-0.3999999999999999,0.0
35,35,3,0,-0.5,0.0
35,36,3,0,-0.5,0.0
35,37,3,1,-0.3999999999999999,0.0
35,38,2,1,-0.5,0.0
35,39,1,1,-0.6,0.0
36,0,0,0,-0.8,0.0
36,1,0,1,-0.7,0.0
36,2,1,1,-0.6,16.881372451782227
36,3,1,0,-0.7,0.0
36,4,1,1,-0.6,0.0
36,5,2,1,-0.5,0.0
36,6,2,2,-0.3999999999999999,0.0
36,7,3,2,-0.29999999999999993,0.0
36,8,3,1,-0.3999999999999999,0.0
36,9,2,1,-0.5,0.0
36,10,1,1,-0.6,0.0
36,11,1,0,-0.7,0.0
36,12,1,1,-0.6,0.0
36,13,1,2,-0.5,0.0
36,14,1,3,-0.3999999999999999,0.0
36,15,1,4,-0.29999999999999993,0.0
36,16,0,4,-0.3999999999999999,0.0
36,17,1,4,-0.29999999999999993,0.0
36,18,0,4,-0.3999999999999999,0.0
36,19,1,4,-0.29999999999999993,16.097209930419922
36,20,2,4,-0.19999999999999996,15.84020709991455
36,21,3,4,-0.09999999999999998,15.574335098266602
36,22,4,4,100.0,15.301478385925293
37,0,0,1,-0.7,0.0
37,1,1,1,-0.6,0.0
37,2,2,1,-0.5,0.0
37,3,1,1,-0.6,0.0
37,4,2,1,-0.5,0.0
37,5,3,1,-0.3999999999999999,15.513699531555176
37,6,3,0,-0.5,0.0
37,7,3,1,-0.3999999999999999,0.0
37,8,2,1,-0.5,0.0
37,9,2,0,-0.6,0.0
37,10,2,1,-0.5,0.0
37,11,1,1,-0.6,0.0
37,12,1,0,-0.7,0.0
37,13,1,1,-0.6,0.0
37,14,1,2,-0.5,0.0
37,15,2,2,-0.3999999999999999,0.0
37,16,2,3,-0.29999999999999993,0.0
37,17,1,3,-0.3999999999999999,0.0
37,18,2,3,-0.29999999999999993,14.517367362976074
37,19,1,3,-0.3999999999999999,0.0
37,20,1,2,-0.5,0.0
37,21,0,2,-0.6,0.0
37,22,1,2,-0.5,14.539063453674316
37,23,1,3,-0.3999999999999999,0.0
37,24,1,2,-0.5,0.0
37,25,2,2,-0.3999999999999999,0.0
37,26,2,1,-0.5,0.0
37,27,2,0,-0.6,0.0
37,28,2,0,-0.6,0.0
37,29,3,0,-0.5,13.847646713256836
37,30,4,0,-0.3999999999999999,13.530470848083496
37,31,4,1,-0.29999999999999993,0.0
37,32,3,1,-0.3999999999999999,0.0
37,33,4,1,-0.29999999999999993,0.0
37,34,4,0,-0.3999999999999999,0.0
37,35,5,0,-0.5,0.0
37,36,5,1,-0.3999999999999999,0.0
37,37,5,2,-0.29999999999999993,0.0
37,38,5,1,-0.3999999999999999,0.0
37,39,4,1,-0.29999999999999993,0.0
38,0,0,1,-0.7,0.0
38,1,1,1,-0.6,0.0
38,2,1,2,-0.5,0.0
38,3,1,3,-0.3999999999999999,0.0
38,4,0,3,-0.5,0.0
38,5,0,2,-0.6,0.0
38,6,1,2,-0.5,13.152186393737793
38,7,0,2,-0.6,0.0
38,8,0,1,-0.7,0.0
38,9,1,1,-0.6,13.339447021484375
38,10,0,1,-0.7,0.0
38,11,0,2,-0.6,13.364204406738281
38,12,0,2,-0.6,0.0
38,13,1,2,-0.5,0.0
38,14,0,2,-0.6,0.0
38,15,1,2,-0.5,0.0
38,16,1,3,-0.3999999999999999,0.0
38,17,2,3,-0.29999999999999993,12.765880584716797
38,18,3,3,-0.19999999999999996,12.491130828857422
38,19,3,4,-0.09999999999999998,0.0
38,20,4,4,100.0,11.975621223449707
39,0,1,0,-0.7,13.527661323547363
39,1,1,0,-0.7,0.0
39,2,1,1,-0.6,0.0
39,3,1,2,-0.5,0.0
39,4,2,2,-0.3999999999999999,12.754739761352539
39,5,3,2,-0.29999999999999993,0.0
39,6,4,2,-0.19999999999999996,12.138420104980469
39,7,4,3,-0.09999999999999998,0.0
39,8,5,3,-0.19999999999999996,11.548497200012207
39,9,6,3,-0.29999999999999993,11.197031021118164
39,10,5,3,-0.19999999999999996,0.0
39,11,4,3,-0.09999999999999998,0.0
39,12,5,3,-0.19999999999999996,11.240337371826172
39,13,5,2,-0.29999999999999993,0.0
39,14,5,1,-0.3999999999999999,0.0
39,15,5,0,-0.5,0.0
39,16,5,0,-0.5,0.0
39,17,4,0,-0.3999999999999999,0.0
39,18,4,0,-0.3999999999999999,0.0
39,19,3,0,-0.5,0.0
39,20,4,0,-0.3999999999999999,0.0
39,21,3,0,-0.5,0.0
39,22,3,1,-0.3999999999999999,0.0
39,23,3,2,-0.29999999999999993,0.0
39,24,4,2,-0.19999999999999996,10.514747619628906
39,25,4,3,-0.09999999999999998,0.0
39,26,4,4,100.0,0.0
40,0,0,1,-0.7,0.0
40,1,1,1,-0.6,0.0
40,2,2,1,-0.5,0.0
40,3,3,1,-0.3999999999999999,0.0
40,4,2,1,-0.5,0.0
40,5,1,1,-0.6,0.0
40,6,2,1,-0.5,0.0
40,7,2,0,-0.6,0.0
40,8,3,0,-0.5,10.464670181274414
40,9,2,0,-0.6,0.0
40,10,3,0,-0.5,10.396828651428223
40,11,2,0,-0.6,0.0
40,12,1,0,-0.7,0.0
40,13,1,1,-0.6,0.0
40,14,1,0,-0.7,0.0
40,15,2,0,-0.6,0.0
40,16,1,0,-0.7,0.0
40,17,0,0,-0.8,0.0
40,18,0,1,-0.7,0.0
40,19,1,1,-0.6,0.0
40,20,1,0,-0.7,0.0
40,21,1,0,-0.7,0.0
40,22,2,0,-0.6,10.659270286560059
40,23,3,0,-0.5,10.265045166015625
40,24,3,0,-0.5,0.0
40,25,2,0,-0.6,0.0
40,26,1,0,-0.7,0.0
40,27,2,0,-0.6,10.59286880493164
40,28,3,0,-0.5,10.187871932983398
40,29,4,0,-0.3999999999999999,0.0
40,30,4,1,-0.29999999999999993,0.0
40,31,4,2,-0.19999999999999996,0.0
40,32,5,2,-0.29999999999999993,0.0
40,33,5,3,-0.19999999999999996,0.0
40,34,5,2,-0.29999999999999993,0.0
40,35,6,2,-0.3999999999999999,0.0
40,36,7,2,-0.5,7.697497844696045
40,37,7,1,-0.6,0.0
40,38,7,2,-0.5,0.0
40,39,7,3,-0.3999999999999999,0.0
41,0,0,0,-0.8,0.0
41,1,0,0,-0.8,0.0
41,2,0,1,-0.7,0.0
41,3,0,1,-0.7,0.0
41,4,0,1,-0.7,0.0
41,5,0,0,-0.8,0.0
41,6,0,0,-0.8,0.0
41,7,1,0,-0.7,0.0
41,8,2,0,-0.6,0.0
41,9,2,1,-0.5,0.0
41,10,1,1,-0.6,0.0
41,11,2,1,-0.5,9.494721412658691
41,12,3,1,-0.3999999999999999,0.0
41,13,4,1,-0.29999999999999993,0.0
41,14,3,1,-0.3999999999999999,0.0
41,15,4,1,-0.29999999999999993,0.0
41,16,4,2,-0.19999999999999996,0.0
41,17,5,2,-0.29999999999999993,7.787609100341797
41,18,6,2,-0.3999999999999999,0.0
41,19,7,2,-0.5,6.856544494628906
41,20,7,3,-0.3999999999999999,0.0
41,21,7,4,-0.29999999999999993,0.0
41,22,8,4,-0.3999999999999999,0.0
41,23,8,5,-0.5,0.0
41,24,9,5,-0.6,0.0
41,25,9,6,-0.7,0.0
41,26,9,7,-0.8,0.0
41,27,9,8,-0.9,0.0
41,28,9,7,-0.8,0.0
41,29,9,6,-0.7,0.0
41,30,9,6,-0.7,0.0
41,31,9,5,-0.6,0.0
41,32,9,5,-0.6,4.998959541320801
41,33,8,5,-0.5,0.0
